trial,byte_idx,bit_idx,original_outcome,defended_outcome
3311,568,3,silent_wrong_output,integrity_check_abort
3312,304,3,silent_wrong_output,integrity_check_abort
3318,671,0,silent_wrong_output,integrity_check_abort
3320,60,0,silent_wrong_output,integrity_check_abort
3322,717,7,silent_wrong_output,integrity_check_abort
3324,6,6,silent_wrong_output,integrity_check_abort
3326,81,3,silent_wrong_output,integrity_check_abort
3329,673,4,silent_wrong_output,integrity_check_abort
3331,509,0,silent_wrong_output,integrity_check_abort
3332,715,1,silent_wrong_output,integrity_check_abort
3333,220,1,silent_wrong_output,integrity_check_abort
3336,762,4,silent_wrong_output,integrity_check_abort
3337,214,1,silent_wrong_output,integrity_check_abort
3338,744,0,silent_wrong_output,integrity_check_abort
3340,689,2,silent_wrong_output,integrity_check_abort
3341,109,3,silent_wrong_output,integrity_check_abort
3342,224,4,silent_wrong_output,integrity_check_abort
3343,533,4,silent_wrong_output,integrity_check_abort
3344,500,4,silent_wrong_output,integrity_check_abort
3345,621,5,silent_wrong_output,integrity_check_abort
3347,124,7,silent_wrong_output,integrity_check_abort
3348,518,6,silent_wrong_output,integrity_check_abort
3351,162,4,silent_wrong_output,integrity_check_abort
3355,567,3,silent_wrong_output,integrity_check_abort
3356,217,3,silent_wrong_output,integrity_check_abort
3357,741,0,silent_wrong_output,integrity_check_abort
3359,749,2,silent_wrong_output,integrity_check_abort
3363,156,4,silent_wrong_output,integrity_check_abort
3366,191,5,silent_wrong_output,integrity_check_abort
3367,715,2,silent_wrong_output,integrity_check_abort
3369,592,1,silent_wrong_output,integrity_check_abort
3370,404,0,silent_wrong_output,integrity_check_abort
3372,72,2,silent_wrong_output,integrity_check_abort
3373,508,0,silent_wrong_output,integrity_check_abort
3377,245,4,silent_wrong_output,integrity_check_abort
3379,267,4,silent_wrong_output,integrity_check_abort
3380,565,7,silent_wrong_output,integrity_check_abort
3386,131,0,silent_wrong_output,integrity_check_abort
3387,508,7,silent_wrong_output,integrity_check_abort
3388,71,7,silent_wrong_output,integrity_check_abort
3389,190,0,silent_wrong_output,integrity_check_abort
3394,453,1,silent_wrong_output,integrity_check_abort
3395,124,4,silent_wrong_output,integrity_check_abort
3396,730,0,silent_wrong_output,integrity_check_abort
3399,362,7,silent_wrong_output,integrity_check_abort
3404,41,7,silent_wrong_output,integrity_check_abort
3406,369,1,silent_wrong_output,integrity_check_abort
3407,627,2,silent_wrong_output,integrity_check_abort
3411,217,2,silent_wrong_output,integrity_check_abort
3412,103,1,silent_wrong_output,integrity_check_abort
3413,584,7,silent_wrong_output,integrity_check_abort
3414,128,2,silent_wrong_output,integrity_check_abort
3419,535,2,silent_wrong_output,integrity_check_abort
3420,484,7,silent_wrong_output,integrity_check_abort
3422,681,5,silent_wrong_output,integrity_check_abort
3423,14,7,silent_wrong_output,integrity_check_abort
3427,75,3,silent_wrong_output,integrity_check_abort
3431,608,0,silent_wrong_output,integrity_check_abort
3434,132,3,silent_wrong_output,integrity_check_abort
3435,159,2,silent_wrong_output,integrity_check_abort
3436,317,7,silent_wrong_output,integrity_check_abort
3437,30,1,silent_wrong_output,integrity_check_abort
3438,569,0,silent_wrong_output,integrity_check_abort
3439,741,0,silent_wrong_output,integrity_check_abort
3440,16,5,silent_wrong_output,integrity_check_abort
3443,633,2,silent_wrong_output,integrity_check_abort
3451,448,7,silent_wrong_output,integrity_check_abort
3453,295,7,silent_wrong_output,integrity_check_abort
3456,349,4,silent_wrong_output,integrity_check_abort
3459,283,7,silent_wrong_output,integrity_check_abort
3460,582,4,silent_wrong_output,integrity_check_abort
3463,8,4,silent_wrong_output,integrity_check_abort
3464,202,0,silent_wrong_output,integrity_check_abort
3469,382,7,silent_wrong_output,integrity_check_abort
3470,711,5,silent_wrong_output,integrity_check_abort
3472,72,7,silent_wrong_output,integrity_check_abort
3473,545,7,silent_wrong_output,integrity_check_abort
3474,737,5,silent_wrong_output,integrity_check_abort
3475,578,5,silent_wrong_output,integrity_check_abort
3476,590,4,silent_wrong_output,integrity_check_abort
3477,570,6,silent_wrong_output,integrity_check_abort
3478,737,6,silent_wrong_output,integrity_check_abort
3480,446,7,silent_wrong_output,integrity_check_abort
3482,385,1,silent_wrong_output,integrity_check_abort
3484,355,7,silent_wrong_output,integrity_check_abort
3485,323,3,silent_wrong_output,integrity_check_abort
3487,162,4,silent_wrong_output,integrity_check_abort
3488,394,4,silent_wrong_output,integrity_check_abort
3489,170,3,silent_wrong_output,integrity_check_abort
3490,467,3,silent_wrong_output,integrity_check_abort
3492,330,7,silent_wrong_output,integrity_check_abort
3493,32,3,silent_wrong_output,integrity_check_abort
3495,330,0,silent_wrong_output,integrity_check_abort
3496,754,4,silent_wrong_output,integrity_check_abort
3497,600,5,silent_wrong_output,integrity_check_abort
3499,511,5,silent_wrong_output,integrity_check_abort
3500,752,6,silent_wrong_output,integrity_check_abort
3501,669,5,silent_wrong_output,integrity_check_abort
3502,642,7,silent_wrong_output,integrity_check_abort
3503,537,5,silent_wrong_output,integrity_check_abort
3505,723,5,silent_wrong_output,integrity_check_abort
3506,427,4,silent_wrong_output,integrity_check_abort
3508,71,7,silent_wrong_output,integrity_check_abort
3509,62,2,silent_wrong_output,integrity_check_abort
3513,653,4,silent_wrong_output,integrity_check_abort
3515,150,2,silent_wrong_output,integrity_check_abort
3520,657,2,silent_wrong_output,integrity_check_abort
3525,394,1,silent_wrong_output,integrity_check_abort
3526,215,1,silent_wrong_output,integrity_check_abort
3527,175,4,silent_wrong_output,integrity_check_abort
3531,722,1,silent_wrong_output,integrity_check_abort
3534,188,3,silent_wrong_output,integrity_check_abort
3537,568,2,silent_wrong_output,integrity_check_abort
3538,405,6,silent_wrong_output,integrity_check_abort
3539,40,5,silent_wrong_output,integrity_check_abort
3541,544,0,silent_wrong_output,integrity_check_abort
3542,519,6,silent_wrong_output,integrity_check_abort
3543,413,4,silent_wrong_output,integrity_check_abort
3544,505,7,silent_wrong_output,integrity_check_abort
3546,684,4,silent_wrong_output,integrity_check_abort
3547,559,6,silent_wrong_output,integrity_check_abort
3548,616,6,silent_wrong_output,integrity_check_abort
3552,107,3,silent_wrong_output,integrity_check_abort
3554,514,4,silent_wrong_output,integrity_check_abort
3555,634,6,silent_wrong_output,integrity_check_abort
3557,652,6,silent_wrong_output,integrity_check_abort
3558,647,1,silent_wrong_output,integrity_check_abort
3559,13,6,silent_wrong_output,integrity_check_abort
3563,221,7,silent_wrong_output,integrity_check_abort
3565,528,3,silent_wrong_output,integrity_check_abort
3569,275,4,silent_wrong_output,integrity_check_abort
3570,264,0,silent_wrong_output,integrity_check_abort
3573,330,1,silent_wrong_output,integrity_check_abort
3576,271,3,silent_wrong_output,integrity_check_abort
3577,437,1,silent_wrong_output,integrity_check_abort
3578,107,3,silent_wrong_output,integrity_check_abort
3580,36,6,silent_wrong_output,integrity_check_abort
3581,463,6,silent_wrong_output,integrity_check_abort
3583,455,0,silent_wrong_output,integrity_check_abort
3584,504,3,silent_wrong_output,integrity_check_abort
3585,37,5,silent_wrong_output,integrity_check_abort
3586,638,1,silent_wrong_output,integrity_check_abort
3588,169,7,silent_wrong_output,integrity_check_abort
3589,713,3,silent_wrong_output,integrity_check_abort
3591,736,7,silent_wrong_output,integrity_check_abort
3594,22,3,silent_wrong_output,integrity_check_abort
3595,56,6,silent_wrong_output,integrity_check_abort
3596,719,6,silent_wrong_output,integrity_check_abort
3600,541,4,silent_wrong_output,integrity_check_abort
3606,137,6,silent_wrong_output,integrity_check_abort
3615,516,7,silent_wrong_output,integrity_check_abort
3616,152,5,silent_wrong_output,integrity_check_abort
3619,101,3,silent_wrong_output,integrity_check_abort
3620,611,3,silent_wrong_output,integrity_check_abort
3622,404,7,silent_wrong_output,integrity_check_abort
3623,478,5,silent_wrong_output,integrity_check_abort
3626,111,2,silent_wrong_output,integrity_check_abort
3628,250,4,silent_wrong_output,integrity_check_abort
3631,547,0,silent_wrong_output,integrity_check_abort
3633,424,7,silent_wrong_output,integrity_check_abort
3635,312,3,silent_wrong_output,integrity_check_abort
3636,26,1,silent_wrong_output,integrity_check_abort
3637,132,7,silent_wrong_output,integrity_check_abort
3638,759,7,silent_wrong_output,integrity_check_abort
3639,215,6,silent_wrong_output,integrity_check_abort
3642,94,2,silent_wrong_output,integrity_check_abort
3643,70,1,silent_wrong_output,integrity_check_abort
3644,249,0,silent_wrong_output,integrity_check_abort
3645,82,3,silent_wrong_output,integrity_check_abort
3646,478,6,silent_wrong_output,integrity_check_abort
3647,136,0,silent_wrong_output,integrity_check_abort
3649,205,7,silent_wrong_output,integrity_check_abort
3650,759,6,silent_wrong_output,integrity_check_abort
3651,709,7,silent_wrong_output,integrity_check_abort
3652,320,0,silent_wrong_output,integrity_check_abort
3653,557,5,silent_wrong_output,integrity_check_abort
3656,635,4,silent_wrong_output,integrity_check_abort
3657,146,0,silent_wrong_output,integrity_check_abort
3658,435,7,silent_wrong_output,integrity_check_abort
3666,162,0,silent_wrong_output,integrity_check_abort
3667,377,7,silent_wrong_output,integrity_check_abort
3668,327,6,silent_wrong_output,integrity_check_abort
3670,545,4,silent_wrong_output,integrity_check_abort
3673,421,7,silent_wrong_output,integrity_check_abort
3674,169,3,silent_wrong_output,integrity_check_abort
3675,676,7,silent_wrong_output,integrity_check_abort
3676,543,6,silent_wrong_output,integrity_check_abort
3678,21,1,silent_wrong_output,integrity_check_abort
3679,195,5,silent_wrong_output,integrity_check_abort
3681,137,7,silent_wrong_output,integrity_check_abort
3682,67,4,silent_wrong_output,integrity_check_abort
3684,293,1,silent_wrong_output,integrity_check_abort
3687,702,7,silent_wrong_output,integrity_check_abort
3688,103,6,silent_wrong_output,integrity_check_abort
3689,475,1,silent_wrong_output,integrity_check_abort
3695,608,7,silent_wrong_output,integrity_check_abort
3697,150,4,silent_wrong_output,integrity_check_abort
3699,82,1,silent_wrong_output,integrity_check_abort
3701,301,7,silent_wrong_output,integrity_check_abort
3703,153,6,silent_wrong_output,integrity_check_abort
3704,279,0,silent_wrong_output,integrity_check_abort
3705,531,3,silent_wrong_output,integrity_check_abort
3706,22,0,silent_wrong_output,integrity_check_abort
3709,389,3,silent_wrong_output,integrity_check_abort
3710,609,3,silent_wrong_output,integrity_check_abort
3712,401,0,silent_wrong_output,integrity_check_abort
3713,206,2,silent_wrong_output,integrity_check_abort
3715,221,4,silent_wrong_output,integrity_check_abort
3717,261,7,silent_wrong_output,integrity_check_abort
3719,151,3,silent_wrong_output,integrity_check_abort
3723,300,4,silent_wrong_output,integrity_check_abort
3725,513,2,silent_wrong_output,integrity_check_abort
3728,157,0,silent_wrong_output,integrity_check_abort
3731,126,0,silent_wrong_output,integrity_check_abort
3733,632,5,silent_wrong_output,integrity_check_abort
3738,281,4,silent_wrong_output,integrity_check_abort
3739,487,3,silent_wrong_output,integrity_check_abort
3740,369,0,silent_wrong_output,integrity_check_abort
3743,652,5,silent_wrong_output,integrity_check_abort
3744,63,2,silent_wrong_output,integrity_check_abort
3745,97,2,silent_wrong_output,integrity_check_abort
3746,656,7,silent_wrong_output,integrity_check_abort
3750,390,5,silent_wrong_output,integrity_check_abort
3754,360,2,silent_wrong_output,integrity_check_abort
3756,678,2,silent_wrong_output,integrity_check_abort
3762,253,6,silent_wrong_output,integrity_check_abort
3764,498,0,silent_wrong_output,integrity_check_abort
3766,416,3,silent_wrong_output,integrity_check_abort
3768,664,6,silent_wrong_output,integrity_check_abort
3770,89,1,silent_wrong_output,integrity_check_abort
3771,26,0,silent_wrong_output,integrity_check_abort
3773,97,6,silent_wrong_output,integrity_check_abort
3780,217,1,silent_wrong_output,integrity_check_abort
3782,558,2,silent_wrong_output,integrity_check_abort
3785,452,0,silent_wrong_output,integrity_check_abort
3787,386,4,silent_wrong_output,integrity_check_abort
3789,389,6,silent_wrong_output,integrity_check_abort
3790,339,5,silent_wrong_output,integrity_check_abort
3792,273,7,silent_wrong_output,integrity_check_abort
3799,246,1,silent_wrong_output,integrity_check_abort
3802,108,7,silent_wrong_output,integrity_check_abort
3803,74,6,silent_wrong_output,integrity_check_abort
3804,408,3,silent_wrong_output,integrity_check_abort
3806,382,4,silent_wrong_output,integrity_check_abort
3807,518,2,silent_wrong_output,integrity_check_abort
3808,328,3,silent_wrong_output,integrity_check_abort
3809,575,1,silent_wrong_output,integrity_check_abort
3812,400,5,silent_wrong_output,integrity_check_abort
3813,203,2,silent_wrong_output,integrity_check_abort
3816,311,2,silent_wrong_output,integrity_check_abort
3817,320,6,silent_wrong_output,integrity_check_abort
3820,170,5,silent_wrong_output,integrity_check_abort
3821,665,1,silent_wrong_output,integrity_check_abort
3823,40,5,silent_wrong_output,integrity_check_abort
3826,566,0,silent_wrong_output,integrity_check_abort
3827,8,7,silent_wrong_output,integrity_check_abort
3828,42,3,silent_wrong_output,integrity_check_abort
3842,383,6,silent_wrong_output,integrity_check_abort
3843,273,2,silent_wrong_output,integrity_check_abort
3845,767,2,silent_wrong_output,integrity_check_abort
3848,2,7,silent_wrong_output,integrity_check_abort
3852,711,6,silent_wrong_output,integrity_check_abort
3857,287,7,silent_wrong_output,integrity_check_abort
3858,698,7,silent_wrong_output,integrity_check_abort
3860,717,7,silent_wrong_output,integrity_check_abort
3862,609,3,silent_wrong_output,integrity_check_abort
3863,627,1,silent_wrong_output,integrity_check_abort
3867,21,2,silent_wrong_output,integrity_check_abort
3868,189,7,silent_wrong_output,integrity_check_abort
3871,138,7,silent_wrong_output,integrity_check_abort
3875,571,1,silent_wrong_output,integrity_check_abort
3878,459,5,silent_wrong_output,integrity_check_abort
3880,239,3,silent_wrong_output,integrity_check_abort
3882,427,1,silent_wrong_output,integrity_check_abort
3883,360,7,silent_wrong_output,integrity_check_abort
3884,444,0,silent_wrong_output,integrity_check_abort
3885,188,4,silent_wrong_output,integrity_check_abort
3887,418,6,silent_wrong_output,integrity_check_abort
