trial,aggressor_count,victim_offset,row_size_bytes,frr_pqc,frr_dnn
3327,1,2,2048,0.0,0.0078125
3328,2,2,1024,0.0,0.0078125
3329,8,-1,4096,1.0,0.109375
3330,4,1,4096,0.0,0.0625
3331,8,1,2048,0.0,0.0625
3332,1,2,4096,0.0,0.015625
3333,8,2,4096,0.0,0.125
3334,1,2,2048,0.0,0.0078125
3335,1,-1,4096,0.0,0.015625
3336,4,-2,1024,0.0,0.015625
3337,1,-2,2048,0.0,0.0078125
3338,8,2,2048,0.8988970588235294,0.0625
3339,8,2,4096,0.0,0.109375
3340,4,-2,2048,0.0,0.03125
3341,2,-1,2048,0.0,0.015625
3342,1,-2,1024,0.0,0.00390625
3343,4,-1,2048,0.0,0.0234375
3344,4,1,1024,0.0,0.015625
3345,8,1,2048,0.0,0.0546875
3346,4,-1,2048,0.0,0.03125
3347,1,-1,4096,0.0,0.015625
3348,1,1,2048,0.0,0.0078125
3349,8,1,1024,0.0,0.02734375
3350,1,-2,2048,0.0,0.0078125
3351,8,-2,1024,0.0,0.03125
3352,1,-1,2048,0.0,0.0078125
3353,4,-1,1024,0.0,0.015625
3354,8,2,1024,0.0,0.03125
3355,2,2,4096,0.0,0.03125
3356,1,1,1024,0.0,0.00390625
3357,8,-2,2048,0.0,0.0546875
3358,1,-2,4096,0.0,0.015625
3359,4,-1,2048,0.0,0.03125
3360,8,1,4096,1.0,0.125
3361,4,1,2048,0.0,0.03125
3362,1,-2,4096,0.0,0.015625
3363,8,2,2048,0.0,0.0546875
3364,1,-1,1024,0.0,0.00390625
3365,4,1,4096,0.0,0.0625
3366,4,-2,4096,0.0,0.0625
3367,2,2,4096,0.0,0.03125
3368,2,1,1024,0.0,0.0078125
3369,1,-2,4096,0.0,0.0
3370,8,-1,2048,0.0,0.0625
3371,1,-1,4096,0.0,0.015625
3372,2,-2,4096,0.0,0.03125
3373,4,2,1024,0.0,0.015625
3374,4,2,2048,0.0,0.03125
3375,4,2,1024,0.0,0.015625
3376,4,-1,1024,0.0,0.015625
3377,4,1,2048,0.0,0.03125
3378,8,-1,2048,0.0,0.0625
3379,2,-1,2048,0.0,0.015625
3380,8,1,4096,0.0,0.125
3381,8,-1,1024,0.0,0.02734375
3382,8,2,1024,0.0,0.03125
3383,8,-2,4096,0.0,0.125
3384,8,-2,1024,0.0,0.03125
3385,1,2,1024,0.0,0.00390625
3386,8,2,2048,0.0,0.0625
3387,4,2,1024,0.0,0.015625
3388,2,-1,1024,0.0,0.0078125
3389,4,-1,1024,0.0,0.015625
3390,2,-2,2048,0.0,0.015625
3391,4,-1,4096,0.27205882352941174,0.0625
3392,8,1,4096,0.0,0.109375
3393,1,-1,4096,0.0,0.015625
3394,2,-1,4096,0.0,0.03125
3395,8,-2,2048,0.0,0.0625
3396,2,-1,2048,0.0,0.015625
3397,8,1,4096,0.0,0.125
3398,1,1,1024,0.0,0.00390625
3399,4,1,4096,0.0,0.0625
3400,8,2,4096,0.0,0.125
3401,8,-2,2048,0.0,0.0625
3402,1,-1,2048,0.0,0.0078125
3403,8,1,4096,0.0,0.109375
3404,2,-1,4096,0.0,0.03125
3405,2,2,1024,0.0,0.0078125
3406,2,-2,4096,0.0,0.015625
3407,4,-2,2048,0.0,0.03125
3408,4,-1,1024,0.0,0.015625
3409,2,-1,1024,0.0,0.0078125
3410,1,2,4096,0.0,0.015625
3411,8,-1,2048,0.0,0.0625
3412,1,-1,1024,0.0,0.00390625
3413,1,-2,2048,0.0,0.0078125
3414,4,-1,2048,0.0,0.03125
3415,2,1,1024,0.0,0.0078125
3416,4,1,2048,0.0,0.03125
3417,8,1,2048,0.0,0.0625
3418,1,-1,4096,0.0,0.015625
3419,2,-2,2048,0.0,0.015625
3420,4,-2,1024,0.0,0.015625
3421,8,-2,2048,0.24816176470588236,0.0546875
3422,4,1,4096,0.0,0.0625
3423,2,2,1024,0.0,0.0078125
3424,4,2,4096,0.0,0.0625
3425,8,-1,1024,0.0,0.03125
3426,2,-2,2048,0.0,0.015625
3427,8,1,2048,0.0,0.0625
3428,8,-2,4096,0.0,0.109375
3429,2,1,4096,0.0,0.03125
3430,1,-1,4096,0.0,0.015625
3431,8,2,4096,0.0,0.125
3432,1,1,4096,0.0,0.015625
3433,2,1,1024,0.0,0.0078125
3434,1,-1,2048,0.0,0.0078125
3435,4,2,4096,0.0,0.0625
3436,2,1,1024,0.0,0.0078125
3437,4,1,2048,0.0,0.03125
3438,8,-1,2048,0.0,0.0625
3439,8,-1,4096,0.0,0.109375
3440,8,2,1024,0.0,0.03125
3441,1,-1,1024,0.0,0.00390625
3442,2,-2,1024,0.0,0.0078125
3443,1,-1,2048,0.0,0.0078125
3444,8,-1,2048,0.0,0.0625
3445,4,-1,2048,0.0,0.03125
3446,2,-2,1024,0.0,0.0078125
3447,4,-2,1024,0.0,0.015625
3448,4,-1,2048,0.0,0.03125
3449,2,-1,1024,0.0,0.0078125
3450,2,-2,4096,0.0,0.015625
3451,1,-1,1024,0.0,0.00390625
3452,2,-1,4096,0.0,0.03125
3453,2,-2,2048,0.0,0.015625
3454,8,-1,4096,0.6715686274509803,0.125
3455,8,-1,4096,0.0,0.109375
3456,8,-2,2048,0.0,0.0546875
3457,1,2,4096,0.0,0.0
3458,8,-2,1024,0.0,0.02734375
3459,2,1,1024,0.0,0.0078125
3460,2,1,2048,0.0,0.015625
3461,8,2,4096,0.0,0.109375
3462,8,1,4096,1.0,0.109375
3463,1,1,2048,0.0,0.0078125
3464,2,2,1024,0.0,0.0078125
3465,4,2,4096,0.0,0.046875
3466,4,-2,2048,0.0,0.03125
3467,2,2,1024,0.0,0.0078125
3468,4,-1,1024,0.0,0.015625
3469,8,-2,4096,0.0,0.125
3470,1,1,4096,0.0,0.015625
3471,4,2,4096,0.0,0.0625
3472,4,-2,1024,0.0,0.015625
3473,8,-2,4096,1.0,0.09375
3474,2,2,1024,0.0,0.0078125
3475,1,1,4096,0.0,0.015625
3476,4,-2,4096,0.0,0.046875
3477,4,2,2048,0.6047794117647058,0.03125
3478,2,-1,1024,0.0,0.0078125
3479,8,-1,4096,0.0,0.09375
3480,8,-1,1024,0.0,0.03125
3481,1,1,2048,0.9859068627450981,0.0078125
3482,8,-2,1024,0.0,0.02734375
3483,1,-1,2048,0.0,0.0078125
3484,2,-1,4096,0.0,0.03125
3485,1,-2,4096,0.0,0.015625
3486,2,2,2048,0.0,0.015625
3487,8,-2,1024,0.0,0.03125
3488,2,2,4096,0.0,0.03125
3489,4,-2,2048,0.0,0.03125
3490,1,-1,1024,0.0,0.00390625
3491,4,-2,4096,0.0,0.0625
3492,2,-1,4096,0.0,0.03125
3493,4,1,1024,0.0,0.015625
3494,8,-2,1024,0.0,0.02734375
3495,4,1,1024,0.0,0.01171875
3496,1,2,2048,0.0,0.0078125
3497,2,-1,1024,0.0,0.0078125
3498,1,-2,2048,0.0,0.0078125
3499,2,1,4096,0.0,0.03125
3500,1,-2,1024,0.0,0.00390625
3501,4,-2,4096,0.0,0.046875
3502,2,-1,1024,0.0,0.0078125
3503,1,-1,1024,0.0,0.00390625
3504,1,-2,4096,0.0,0.015625
3505,8,2,2048,0.0,0.0625
3506,8,1,4096,0.0,0.125
3507,8,2,2048,0.0,0.0625
3508,1,-1,2048,0.0,0.0078125
3509,2,-1,4096,0.0,0.03125
3510,8,2,4096,0.0,0.125
3511,4,-2,4096,0.0,0.0625
3512,1,-1,2048,0.0,0.0078125
3513,1,2,4096,0.0,0.015625
3514,2,-1,1024,0.0,0.0078125
3515,8,2,2048,0.0,0.0625
3516,1,-1,1024,0.0,0.00390625
3517,8,-1,1024,0.0,0.03125
3518,4,2,1024,0.0,0.015625
3519,8,-2,2048,0.0,0.0625
3520,8,2,4096,0.0,0.125
3521,2,-2,2048,0.0,0.015625
3522,8,-1,4096,0.0,0.109375
3523,1,1,2048,0.0,0.0078125
3524,2,1,2048,0.0,0.015625
3525,1,2,1024,0.0,0.00390625
3526,1,2,4096,0.0,0.015625
3527,1,1,1024,0.1323529411764706,0.00390625
3528,1,1,1024,0.0,0.00390625
3529,1,-1,4096,0.0,0.015625
3530,2,2,2048,0.0,0.015625
3531,1,1,1024,0.0,0.00390625
3532,1,-2,2048,0.0,0.0078125
3533,8,2,2048,0.0,0.0625
3534,1,-1,1024,0.0,0.00390625
3535,1,-1,4096,0.0,0.015625
3536,1,-1,4096,0.0,0.015625
3537,1,2,1024,0.0,0.0
3538,4,-1,2048,0.0,0.03125
3539,8,-1,1024,0.26348039215686275,0.03125
3540,4,-2,4096,0.0,0.046875
3541,4,-1,2048,0.0,0.03125
3542,1,-2,1024,0.0,0.0
3543,8,1,2048,0.3480392156862745,0.0625
3544,1,2,2048,0.0,0.0078125
3545,4,-1,2048,0.0,0.03125
3546,2,2,4096,0.0,0.03125
3547,8,2,2048,0.0,0.0625
3548,2,-2,2048,0.0,0.015625
3549,4,1,1024,0.0,0.015625
3550,2,1,2048,0.0,0.015625
3551,4,-1,1024,0.0,0.015625
3552,8,2,4096,0.0,0.109375
3553,4,-1,1024,0.6274509803921569,0.015625
3554,2,-2,4096,0.0,0.03125
3555,2,1,2048,0.0,0.015625
3556,4,-2,4096,0.0,0.0625
3557,2,-1,2048,0.0,0.015625
3558,1,1,1024,0.0,0.00390625
3559,2,1,4096,0.0,0.03125
3560,1,-1,4096,0.0,0.015625
3561,1,-1,1024,0.0,0.00390625
3562,2,-2,1024,0.0,0.0078125
3563,8,-1,2048,0.0,0.0625
3564,8,1,4096,1.0,0.109375
3565,2,1,2048,0.0,0.015625
3566,2,-1,1024,0.0,0.0078125
3567,1,-2,4096,0.0,0.015625
3568,8,1,2048,0.0,0.0625
3569,1,1,2048,0.0,0.0078125
3570,8,-2,2048,0.0,0.0625
3571,8,1,1024,0.0,0.03125
3572,4,-2,1024,0.0,0.015625
3573,2,-1,2048,0.0,0.015625
3574,8,1,2048,0.0,0.0625
3575,4,1,1024,0.0,0.015625
3576,4,1,1024,0.0,0.015625
3577,8,2,4096,1.0,0.109375
3578,8,-2,1024,0.0,0.02734375
3579,1,2,1024,0.0,0.00390625
3580,8,-1,2048,0.0,0.046875
3581,8,-1,4096,0.0,0.125
3582,1,2,4096,0.0,0.015625
3583,2,-1,2048,0.0,0.015625
3584,8,-2,4096,0.0,0.109375
3585,1,1,2048,0.0,0.0078125
3586,2,1,4096,0.0,0.03125
3587,4,1,1024,0.0,0.015625
3588,4,-2,1024,0.0,0.015625
3589,8,1,4096,0.0,0.125
3590,1,-2,4096,0.0,0.015625
3591,2,1,4096,0.0,0.03125
3592,8,1,2048,0.0,0.0625
3593,4,2,2048,0.0,0.03125
3594,1,2,1024,0.0,0.00390625
3595,2,-2,2048,0.0,0.015625
3596,2,-2,4096,0.0,0.03125
3597,4,1,1024,0.0,0.015625
3598,2,2,2048,0.0,0.015625
3599,4,-2,1024,0.0,0.015625
3600,2,-1,2048,0.0,0.015625
3601,4,-1,4096,0.0,0.0625
3602,1,-1,4096,0.0,0.015625
3603,4,1,2048,0.0,0.03125
3604,8,-1,4096,0.0,0.125
3605,1,-1,4096,0.0,0.015625
3606,2,2,4096,0.0,0.03125
3607,4,-1,4096,0.0,0.0625
3608,4,-2,2048,0.0,0.0234375
3609,4,2,4096,0.0,0.0625
3610,4,-1,1024,0.0,0.015625
3611,4,2,4096,0.0,0.0625
3612,4,2,4096,0.0,0.0625
3613,1,1,2048,0.0,0.0078125
3614,8,-2,1024,0.16544117647058823,0.03125
3615,2,2,2048,0.0,0.015625
3616,1,1,4096,0.0,0.015625
3617,2,-1,1024,0.0,0.0078125
3618,2,2,4096,0.0,0.03125
3619,1,2,4096,0.0,0.015625
3620,8,2,2048,0.9552696078431373,0.0625
3621,1,-2,4096,0.0,0.015625
3622,2,1,4096,0.0,0.03125
3623,2,-1,2048,0.0,0.015625
3624,8,-2,4096,0.0,0.09375
3625,4,-1,4096,0.0,0.0625
3626,8,-2,1024,0.0,0.03125
3627,1,-2,4096,0.0,0.015625
3628,8,1,1024,0.0,0.02734375
3629,8,1,2048,0.0,0.0546875
3630,2,-1,4096,0.0,0.03125
3631,4,-2,4096,0.0,0.0625
3632,1,2,1024,0.0,0.00390625
3633,8,1,2048,0.0,0.0546875
3634,8,1,1024,0.0,0.03125
3635,2,-2,1024,0.0,0.0078125
3636,4,-2,4096,1.0,0.0625
3637,2,-2,1024,0.0,0.0078125
3638,1,-2,4096,0.0,0.015625
3639,4,2,2048,0.0,0.03125
3640,4,-1,1024,0.0,0.015625
3641,8,1,4096,0.0,0.09375
3642,8,2,1024,0.0,0.03125
3643,2,2,1024,0.0,0.0078125
3644,8,-1,1024,0.0,0.03125
3645,4,-1,4096,1.0,0.046875
3646,4,-1,2048,0.0,0.03125
3647,4,-2,2048,0.0,0.03125
3648,8,2,1024,0.0,0.03125
3649,4,1,4096,0.0,0.0625
3650,1,-1,4096,0.0,0.015625
3651,1,1,1024,0.0,0.00390625
3652,2,1,4096,1.0,0.03125
3653,4,-2,2048,0.0,0.03125
3654,4,1,4096,0.0,0.0625
3655,2,2,1024,0.0,0.0078125
3656,4,1,4096,0.0,0.046875
3657,8,1,1024,0.0,0.03125
3658,2,-2,2048,0.0,0.015625
3659,2,1,1024,0.0,0.0078125
3660,4,2,1024,0.0,0.015625
3661,2,-1,1024,0.0,0.0078125
3662,8,1,4096,0.0,0.125
3663,8,1,1024,0.0,0.03125
3664,4,-2,4096,0.0,0.0625
3665,2,-1,2048,0.0,0.015625
3666,4,2,1024,0.0,0.015625
3667,1,2,2048,0.0,0.0078125
3668,2,-1,2048,0.0,0.015625
3669,1,-1,1024,0.0,0.00390625
3670,1,2,2048,0.0,0.0078125
3671,1,-2,4096,0.0,0.015625
3672,4,-1,4096,0.0,0.0625
3673,1,-2,2048,0.0,0.0078125
3674,4,-2,4096,0.49203431372549017,0.0625
3675,2,1,4096,0.0,0.03125
3676,2,-1,1024,0.0,0.0078125
3677,8,2,2048,0.0,0.0625
3678,4,2,4096,0.0,0.0625
3679,4,2,1024,0.0,0.01171875
3680,4,1,2048,0.0,0.03125
3681,1,1,4096,0.0,0.015625
3682,1,1,1024,0.0,0.00390625
3683,4,2,4096,0.0,0.0625
3684,8,-2,4096,0.0,0.125
3685,1,1,2048,0.0,0.0078125
3686,1,-2,2048,0.0,0.0078125
3687,8,-1,2048,0.0,0.0546875
3688,8,-1,2048,0.0,0.0625
3689,1,1,2048,0.0,0.0078125
3690,2,2,2048,0.0,0.015625
3691,4,-2,2048,0.0,0.03125
3692,1,1,4096,0.0,0.015625
3693,2,-2,4096,0.0,0.03125
3694,2,-2,2048,0.0,0.015625
3695,4,-1,2048,0.0,0.03125
3696,2,1,1024,0.0,0.0078125
3697,2,-2,1024,0.0,0.0078125
3698,2,-1,2048,0.0,0.015625
3699,8,2,1024,0.0,0.03125
3700,1,-1,4096,0.0,0.015625
3701,1,2,1024,0.0,0.00390625
3702,1,2,1024,0.0,0.00390625
3703,8,-1,1024,0.0,0.03125
3704,8,1,1024,0.0,0.03125
3705,4,1,2048,0.0,0.03125
3706,1,-1,4096,0.0,0.015625
3707,8,-1,4096,1.0,0.125
3708,2,-1,1024,0.0,0.0078125
3709,8,-2,1024,0.0,0.03125
3710,2,-2,2048,0.0,0.015625
3711,8,-1,1024,0.0,0.03125
3712,8,2,4096,0.0,0.109375
3713,1,-2,1024,0.0,0.00390625
3714,4,-2,2048,0.0,0.03125
3715,2,-1,2048,0.0,0.015625
3716,2,1,2048,0.0,0.015625
3717,2,-2,2048,0.0,0.015625
3718,4,-2,4096,0.0,0.0625
3719,2,-2,2048,0.0,0.015625
3720,4,-1,2048,0.0,0.03125
3721,4,-2,4096,0.0,0.0625
3722,8,2,4096,0.0,0.109375
3723,8,2,4096,0.9044117647058824,0.109375
3724,1,-1,1024,0.0,0.00390625
3725,8,-2,4096,0.0,0.09375
3726,1,-2,4096,0.0,0.015625
3727,4,-1,4096,0.0,0.046875
3728,2,-1,4096,0.0,0.03125
3729,4,1,2048,0.0,0.03125
3730,4,-1,4096,0.0,0.0625
3731,8,-1,2048,0.0,0.0625
3732,2,-1,4096,0.0,0.03125
3733,8,1,2048,0.0,0.0625
3734,2,1,4096,0.0,0.03125
3735,1,-2,4096,0.0,0.0
3736,2,-1,4096,0.0,0.03125
3737,4,1,1024,0.0,0.015625
3738,4,1,4096,0.0,0.0625
3739,8,1,1024,0.1213235294117647,0.03125
3740,1,1,4096,0.0,0.015625
3741,2,1,1024,0.0,0.0078125
3742,8,-1,1024,0.0,0.02734375
3743,2,1,2048,0.0,0.015625
3744,1,-1,2048,0.0,0.0078125
3745,8,-1,4096,0.0,0.109375
3746,2,-2,2048,0.0,0.015625
3747,8,-1,1024,0.0,0.03125
3748,8,-2,2048,0.0,0.0546875
3749,8,-2,2048,0.0,0.0625
3750,4,-1,2048,0.0,0.03125
3751,8,1,2048,0.0,0.0625
3752,8,2,4096,1.0,0.125
3753,2,-2,4096,0.0,0.015625
3754,1,2,1024,0.0,0.00390625
3755,2,-1,1024,0.0,0.0078125
3756,4,1,1024,0.0,0.015625
3757,4,1,1024,0.0,0.015625
3758,1,2,4096,0.0,0.015625
3759,4,-2,2048,0.0,0.03125
3760,1,2,2048,0.0,0.0078125
3761,4,-2,2048,0.0,0.03125
3762,4,2,4096,0.0,0.0625
3763,4,1,4096,0.0,0.0625
3764,2,-1,2048,0.0,0.015625
3765,2,-1,2048,0.0,0.015625
3766,4,-2,2048,0.0,0.03125
3767,4,2,4096,0.0,0.0625
3768,8,1,4096,0.3860294117647059,0.125
3769,2,2,1024,0.0,0.0078125
3770,2,1,4096,0.0,0.03125
3771,2,2,2048,0.0,0.015625
3772,4,2,4096,0.0,0.0625
3773,1,-1,4096,0.0,0.015625
3774,2,1,4096,0.0,0.03125
3775,1,-1,1024,0.0,0.00390625
3776,4,2,1024,0.0,0.015625
3777,8,1,4096,0.0,0.109375
3778,8,-1,1024,0.0,0.03125
3779,2,1,1024,0.0,0.0078125
3780,1,-1,1024,0.0,0.00390625
3781,1,1,2048,0.0,0.0078125
3782,1,-1,1024,0.0,0.00390625
3783,8,-1,1024,0.0,0.02734375
3784,8,2,2048,0.0,0.0546875
3785,4,-2,2048,0.0,0.03125
3786,1,2,2048,0.0,0.0078125
3787,1,-2,4096,0.0,0.015625
3788,8,-2,4096,0.0,0.109375
3789,2,-2,1024,0.0,0.0078125
3790,1,-2,4096,0.0,0.015625
3791,1,-2,1024,0.6274509803921569,0.00390625
3792,2,2,2048,0.0,0.015625
3793,4,2,2048,0.0,0.03125
3794,8,1,4096,0.0,0.109375
3795,2,-2,1024,0.0,0.0078125
3796,4,2,4096,0.0,0.046875
3797,1,1,2048,0.0,0.0078125
3798,1,1,4096,0.0,0.015625
3799,1,2,4096,0.0,0.015625
3800,8,-1,2048,0.0,0.0625
3801,4,-1,1024,0.0,0.015625
3802,8,2,4096,0.0,0.109375
3803,1,1,2048,0.0,0.0078125
3804,1,1,2048,0.0,0.0078125
3805,8,1,2048,0.0,0.0625
3806,1,2,1024,0.0,0.00390625
3807,1,-1,1024,0.0,0.00390625
3808,4,-2,4096,1.0,0.046875
3809,4,-1,1024,0.0,0.015625
3810,1,1,2048,0.0,0.0078125
3811,2,2,4096,0.0,0.03125
3812,4,-1,1024,0.0,0.015625
3813,2,1,2048,0.0,0.015625
3814,2,2,4096,0.0,0.03125
3815,1,2,4096,0.0,0.015625
3816,2,2,1024,0.0,0.0078125
3817,8,2,2048,0.0,0.0625
3818,4,1,1024,0.0,0.015625
3819,8,-1,2048,0.0,0.0625
3820,1,-1,1024,0.0,0.00390625
3821,1,1,4096,0.0,0.015625
3822,4,-2,1024,0.0,0.015625
3823,1,1,4096,0.0,0.015625
3824,4,1,2048,0.0,0.03125
3825,8,1,4096,0.0,0.125
3826,2,-1,1024,0.0,0.0078125
3827,4,1,1024,0.0,0.015625
3828,4,-2,2048,0.0,0.03125
3829,1,1,4096,0.0,0.015625
3830,8,2,4096,0.0,0.125
3831,1,2,4096,0.0,0.015625
3832,8,2,2048,0.0,0.0625
3833,4,-1,4096,0.53125,0.0625
3834,1,-2,2048,0.0,0.0078125
3835,4,1,4096,0.0,0.0625
3836,1,-2,4096,0.0,0.015625
3837,4,-1,4096,0.0,0.0625
3838,8,1,2048,0.0,0.046875
3839,8,1,2048,0.0,0.0625
3840,8,1,2048,0.0,0.0625
3841,2,2,4096,0.0,0.015625
3842,4,-2,4096,0.0,0.0625
3843,2,2,4096,0.0,0.03125
3844,8,1,4096,0.0,0.09375
3845,2,-1,4096,0.0,0.03125
3846,8,-1,4096,0.0,0.125
3847,2,1,4096,0.0,0.03125
3848,4,1,4096,0.0,0.0625
3849,1,-1,1024,0.0,0.00390625
3850,4,-2,4096,0.0,0.0625
3851,1,-2,2048,0.0,0.0078125
3852,1,-1,4096,0.0,0.015625
3853,2,-1,2048,0.0,0.015625
3854,2,1,2048,0.2775735294117647,0.015625
3855,4,2,4096,0.0,0.0625
3856,2,-2,2048,0.0,0.015625
3857,1,-1,4096,0.0,0.015625
3858,2,-2,1024,0.0,0.0078125
3859,2,2,4096,0.0,0.03125
3860,4,1,2048,0.0,0.03125
3861,4,-2,4096,0.0,0.0625
3862,1,-1,1024,0.0,0.00390625
3863,4,1,2048,0.0,0.0234375
3864,4,2,2048,0.0,0.03125
3865,8,1,1024,0.0,0.03125
3866,4,-1,2048,0.0,0.03125
3867,8,1,2048,0.8100490196078431,0.0625
3868,1,1,4096,0.0,0.015625
3869,4,1,4096,0.0,0.0625
3870,1,-2,2048,0.0,0.0078125
3871,1,1,2048,0.0,0.0078125
3872,8,-2,1024,0.0,0.03125
3873,2,2,4096,0.0,0.03125
3874,4,2,4096,0.0,0.0625
3875,4,1,4096,0.0,0.0625
3876,4,1,2048,0.0,0.03125
3877,1,-2,2048,0.0,0.0078125
3878,1,2,4096,0.0,0.015625
3879,1,-1,4096,0.0,0.015625
3880,8,-1,1024,0.0,0.02734375
3881,1,1,2048,0.0,0.0078125
3882,4,2,2048,0.0,0.03125
3883,2,-1,2048,0.0,0.015625
3884,1,1,2048,0.0,0.0078125
3885,2,1,1024,0.0,0.0078125
3886,1,-1,2048,0.0,0.0078125
3887,1,1,1024,0.0,0.00390625
3888,1,2,1024,0.0,0.00390625
3889,8,-1,1024,0.0,0.03125
3890,4,2,2048,0.0,0.0234375
3891,8,2,2048,0.0,0.0625
3892,2,2,2048,0.0,0.015625
3893,1,1,1024,0.0,0.00390625
3894,4,2,4096,0.0,0.046875
3895,8,1,2048,0.0,0.0625
3896,4,2,2048,0.0,0.03125
3897,1,1,2048,0.0,0.0
3898,2,2,2048,0.0,0.015625
3899,8,2,2048,0.0,0.0625
3900,4,2,4096,0.0,0.0625
3901,8,1,4096,0.0,0.125
3902,4,1,4096,0.0,0.0625
3903,1,2,2048,0.0,0.0078125
3904,8,-1,2048,0.0,0.0625
3905,8,-2,1024,0.0,0.02734375
3906,4,2,2048,0.0,0.03125
3907,8,1,4096,0.0,0.125
3908,1,-1,1024,0.0,0.00390625
3909,8,1,4096,0.0,0.109375
3910,1,-2,4096,0.0,0.015625
3911,8,-1,2048,0.0,0.0625
3912,1,-1,2048,0.0,0.0078125
3913,4,-1,4096,0.0,0.0625
3914,8,2,1024,0.0,0.03125
3915,1,1,1024,0.0,0.0
3916,1,-2,1024,0.0,0.00390625
3917,8,-1,4096,0.0,0.125
3918,1,-2,2048,0.0,0.0078125
3919,4,2,1024,0.0,0.015625
3920,8,-1,1024,0.0,0.03125
3921,4,-1,2048,0.0,0.03125
3922,2,-1,2048,0.0,0.015625
3923,2,-2,1024,0.0,0.0078125
3924,4,2,1024,0.0,0.015625
3925,4,1,4096,0.0,0.0625
3926,4,-1,4096,0.0,0.0625
3927,1,-1,1024,0.0,0.00390625
3928,4,1,2048,0.3167892156862745,0.03125
3929,4,-2,1024,0.0,0.015625
3930,4,2,2048,0.0,0.03125
3931,1,1,1024,0.0,0.00390625
3932,4,-2,4096,0.0,0.0625
3933,4,1,4096,0.0,0.0625
3934,1,2,4096,0.0,0.015625
3935,8,-2,1024,0.0,0.03125
3936,4,1,4096,0.0,0.0625
3937,2,1,2048,0.0,0.015625
3938,4,2,1024,0.0,0.015625
3939,4,1,1024,0.0,0.015625
3940,4,1,4096,0.0,0.0625
3941,2,2,4096,0.0,0.03125
3942,8,2,4096,0.0,0.125
3943,8,-1,1024,0.0,0.02734375
3944,1,1,2048,0.0,0.0078125
3945,4,-2,4096,0.0,0.0625
3946,1,2,1024,0.0,0.00390625
3947,2,2,1024,0.0,0.0078125
3948,8,-1,1024,0.0,0.03125
3949,1,1,1024,0.0,0.00390625
3950,2,2,4096,0.0,0.03125
3951,1,-2,1024,0.0,0.00390625
3952,4,1,1024,0.0,0.015625
3953,2,2,1024,0.0,0.0078125
3954,4,2,4096,0.36519607843137253,0.046875
3955,8,-2,2048,0.0,0.0625
3956,4,2,4096,0.0,0.046875
3957,4,2,1024,0.0,0.015625
3958,1,-2,2048,0.0,0.0078125
3959,1,1,4096,0.0,0.015625
3960,8,1,4096,0.0,0.109375
3961,8,2,2048,0.0,0.0625
3962,4,-2,1024,0.0,0.015625
3963,2,2,1024,0.5606617647058824,0.0078125
3964,1,1,2048,0.49816176470588236,0.0078125
3965,8,-1,2048,0.0,0.0625
3966,8,-1,1024,0.0,0.03125
3967,1,2,1024,0.0,0.00390625
3968,4,2,2048,0.0,0.03125
3969,4,-1,1024,0.0,0.015625
3970,2,2,2048,0.0,0.015625
3971,8,1,1024,0.0,0.03125
3972,1,-2,1024,0.38357843137254904,0.00390625
3973,2,1,1024,0.0,0.0078125
3974,1,2,2048,0.0,0.0078125
3975,4,-2,1024,0.0,0.015625
3976,4,-2,2048,0.0,0.03125
3977,8,-2,4096,0.0,0.109375
3978,4,1,4096,0.0,0.0625
3979,1,-2,4096,0.0,0.015625
3980,2,2,4096,0.0,0.03125
3981,1,-2,4096,0.0,0.015625
3982,4,-2,4096,1.0,0.0625
3983,4,-1,1024,0.0,0.015625
3984,8,2,2048,0.0,0.0625
3985,2,2,4096,0.044730392156862746,0.015625
3986,2,-1,4096,0.0,0.03125
3987,1,1,2048,0.0,0.0078125
3988,2,2,1024,0.0,0.0078125
3989,2,2,1024,0.0,0.0078125
3990,8,-2,2048,0.0,0.0625
3991,8,2,4096,0.22242647058823528,0.125
3992,1,2,2048,0.6825980392156863,0.0078125
3993,2,1,1024,0.0,0.0078125
3994,4,1,4096,0.0,0.046875
3995,2,-1,2048,0.0,0.015625
3996,1,2,2048,0.0,0.0078125
3997,8,2,4096,0.0,0.109375
3998,4,1,2048,0.0,0.03125
3999,4,1,2048,0.0,0.03125
4000,2,-1,4096,0.0,0.03125
4001,8,1,2048,0.9950980392156863,0.0625
4002,1,-2,2048,0.0,0.0078125
4003,2,2,2048,0.0,0.015625
4004,8,1,4096,0.0,0.125
4005,8,1,1024,0.0,0.03125
4006,2,-2,1024,0.0,0.0078125
4007,4,1,4096,0.0,0.046875
4008,1,-2,2048,0.0,0.0078125
4009,1,2,1024,0.0,0.00390625
4010,2,1,2048,0.0,0.015625
4011,8,-1,1024,0.0,0.02734375
4012,4,2,2048,0.0,0.03125
4013,2,2,1024,0.0,0.0078125
4014,2,-2,2048,0.0,0.015625
4015,1,-2,4096,0.0,0.015625
4016,2,-1,1024,0.0,0.0078125
4017,1,-2,4096,0.0,0.015625
4018,1,1,1024,0.0,0.00390625
4019,4,1,2048,0.0,0.03125
4020,1,1,4096,0.0,0.015625
4021,1,-2,4096,0.0,0.015625
4022,4,2,1024,0.6274509803921569,0.015625
4023,2,2,1024,0.0,0.0078125
4024,2,1,4096,0.0,0.03125
4025,1,-2,4096,0.0,0.015625
4026,1,-1,2048,0.0,0.0078125
